"Home","Away","Field","Age.Group","Gender"
"RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","DYNAMO SC 03B ELITE U15 Boys VSL","Ukrop Park #4","U15","Boys"
"POWHATAN FURY 03B U15 Boys VSL","FC RICHMOND METRO 03 BOYS U15 Boys VSL","Fighting Creek Park #2","U15","Boys"
"RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","YORKTOWN FC SIEGE U15 Boys VSL","Poor Farm Park A","U15","Boys"
"TIDEWATER SHARKS 2003 CITY U15 Boys VSL","RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","Warhill Sports Complex #8","U15","Boys"
"BEACH FC 03B BLACK - PELE U15 Boys VSL","VA RUSH 03B NERO U15 Boys VSL","HRSC #19","U15","Boys"
"BEACH FC 03B BLACK ZIDANE U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","HRSC #19","U15","Boys"
"MONTICELLO UNITED FIRE-RED U15 Boys VSL","RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","MonU Park #2","U15","Boys"
"BAYSTARS FC BARRACUDAS U15 Boys VSL","BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","John Tyler Soccer Complex JT1","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","VIP UNITED FC RED DEVILS U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"AFC03B01 U15 Boys VSL","VA RUSH 03B AZUL U15 Boys VSL","Cornland Park CPK1","U15","Boys"
"SMITHFIELD SC FLARES U15 Boys VSL","BAYSTARS FC TIDES U15 Boys VSL","Carrollton Nike Park #3","U15","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","VARUSH 03B CLASSIC SAMBA U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","Capital Park #1","U15","Boys"
"DYNAMO SC 03B ELITE U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","Taylor Park #1","U15","Boys"
"MONTICELLO UNITED FIRE BLACK U15 Boys VSL","RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","MonU Park #1","U15","Boys"
"RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","Capital Park #2","U15","Boys"
"RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","Ukrop Park #3","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","VA RUSH 03B NERO U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","YORKTOWN FC SIEGE U15 Boys VSL","Stratton Park S1","U15","Boys"
"AFC03B01 U15 Boys VSL","VARUSH 03B CLASSIC SAMBA U15 Boys VSL","Cornland Park CPK2","U15","Boys"
"BAYSTARS FC TIDES U15 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"SMITHFIELD SC FLARES U15 Boys VSL","VA RUSH 03B AZUL U15 Boys VSL","Carrollton Nike Park #3","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","Ukrop Park Turf #1","U15","Boys"
"RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","DYNAMO SC 03B ELITE U15 Boys VSL","United Training Center #2","U15","Boys"
"BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","VIP UNITED FC RED DEVILS U15 Boys VSL","HRSC #7","U15","Boys"
"FC RICHMOND METRO 03 BOYS U15 Boys VSL","YORKTOWN FC SIEGE U15 Boys VSL","Huguenot Park #1","U15","Boys"
"TIDEWATER SHARKS 2003 CITY U15 Boys VSL","POWHATAN FURY 03B U15 Boys VSL","Warhill Sports Complex #6","U15","Boys"
"VARUSH 03B CLASSIC SAMBA U15 Boys VSL","SMITHFIELD SC FLARES U15 Boys VSL","HRSC #7","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","Norfolk Collegiate Turf #2","U15","Boys"
"VA RUSH 03B NERO U15 Boys VSL","BEACH FC 03B BLACK ZIDANE U15 Boys VSL","HRSC #19","U15","Boys"
"RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","Capital Park #1","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","MONTICELLO UNITED FIRE-RED U15 Boys VSL","Warhill-TURF #1","U15","Boys"
"PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","BAYSTARS FC BARRACUDAS U15 Boys VSL","John Tyler Soccer Complex JT1","U15","Boys"
"YORKTOWN FC SIEGE U15 Boys VSL","RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U15","Boys"
"VA RUSH 03B AZUL U15 Boys VSL","BAYSTARS FC TIDES U15 Boys VSL","HRSC #5","U15","Boys"
"AFC03B01 U15 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","Cornland Park CPK1","U15","Boys"
"DYNAMO SC 03B ELITE U15 Boys VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","Taylor Park #1","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","MONTICELLO UNITED FIRE BLACK U15 Boys VSL","Ukrop Park #6","U15","Boys"
"FC RICHMOND METRO 03 BOYS U15 Boys VSL","POWHATAN FURY 03B U15 Boys VSL","Huguenot Park #1","U15","Boys"
"RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","TIDEWATER SHARKS 2003 CITY U15 Boys VSL","Ukrop Park #4","U15","Boys"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","MONTICELLO UNITED FIRE BLACK U15 Boys VSL","Capital Park #1","U15","Boys"
"BEACH FC 03B BLACK - PELE U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","HRSC #17","U15","Boys"
"BEACH FC 03B BLACK ZIDANE U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","HRSC #13","U15","Boys"
"BAYSTARS FC BARRACUDAS U15 Boys VSL","MONTICELLO UNITED FIRE-RED U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","HRSC #11","U15","Boys"
"POWHATAN FURY 03B U15 Boys VSL","RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","Powhatan Middle School","U15","Boys"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","Capital Park #2","U15","Boys"
"RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","United Training Center #2","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","POWHATAN FURY 03B U15 Boys VSL","Ukrop Park #6","U15","Boys"
"RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","TIDEWATER SHARKS 2003 CITY U15 Boys VSL","Poor Farm Park A","U15","Boys"
"VARUSH 03B CLASSIC SAMBA U15 Boys VSL","VA RUSH 03B AZUL U15 Boys VSL","HRSC #7","U15","Boys"
"MONTICELLO UNITED FIRE BLACK U15 Boys VSL","DYNAMO SC 03B ELITE U15 Boys VSL","MonU Park #2","U15","Boys"
"BEACH FC 03B BLACK - PELE U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","HRSC #19","U15","Boys"
"VA RUSH 03B NERO U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","Sportplex Stadium Field Turf","U15","Boys"
"RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","Capital Park #1","U15","Boys"
"PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","VIP UNITED FC RED DEVILS U15 Boys VSL","John Tyler Soccer Complex JT1","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","BAYSTARS FC BARRACUDAS U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"YORKTOWN FC SIEGE U15 Boys VSL","FC RICHMOND METRO 03 BOYS U15 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U15","Boys"
"BAYSTARS FC TIDES U15 Boys VSL","AFC03B01 U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","SMITHFIELD SC FLARES U15 Boys VSL","SOUTH LAWSON #1","U15","Boys"
"RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","United Training Center #2","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","MONTICELLO UNITED FIRE BLACK U15 Boys VSL","Ukrop Park #6","U15","Boys"
"VA RUSH 03B NERO U15 Boys VSL","BEACH FC 03B BLACK - PELE U15 Boys VSL","HRSC #7","U15","Boys"
"VIP UNITED FC RED DEVILS U15 Boys VSL","RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","Buckroe B","U15","Boys"
"MONTICELLO UNITED FIRE-RED U15 Boys VSL","BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","MonU Park #1","U15","Boys"
"FC RICHMOND METRO 03 BOYS U15 Boys VSL","RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","Huguenot Park #1","U15","Boys"
"POWHATAN FURY 03B U15 Boys VSL","RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","Fighting Creek Park #2","U15","Boys"
"RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","Watkins Ele #1","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"BEACH FC 03B BLACK ZIDANE U15 Boys VSL","VA RUSH 03B NERO U15 Boys VSL","HRSC Turf #8","U15","Boys"
"BAYSTARS FC BARRACUDAS U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"TIDEWATER SHARKS 2003 CITY U15 Boys VSL","YORKTOWN FC SIEGE U15 Boys VSL","Warhill Sports Complex #6","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","Ukrop Park Turf #2","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","DYNAMO SC 03B ELITE U15 Boys VSL","Ukrop Park Turf #2","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","BEACH FC 03B BLACK - PELE U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"FC RICHMOND METRO 03 BOYS U15 Boys VSL","RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","Huguenot Park #1","U15","Boys"
"VARUSH 03B CLASSIC SAMBA U15 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","HRSC #7","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","BEACH FC 03B BLACK - PELE U15 Boys VSL","Norfolk Collegiate Turf #2","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","BEACH FC 03B BLACK ZIDANE U15 Boys VSL","Warhill Sports Complex #8","U15","Boys"
"VIP UNITED FC RED DEVILS U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","Buckroe B","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","Norfolk Collegiate Turf #2","U15","Boys"
"RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","BAYSTARS FC BARRACUDAS U15 Boys VSL","Capital Park #1","U15","Boys"
"MONTICELLO UNITED FIRE-RED U15 Boys VSL","PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","MonU Park #2","U15","Boys"
"YORKTOWN FC SIEGE U15 Boys VSL","RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U15","Boys"
"TIDEWATER SHARKS 2003 CITY U15 Boys VSL","FC RICHMOND METRO 03 BOYS U15 Boys VSL","Warhill Sports Complex #5","U15","Boys"
"BAYSTARS FC TIDES U15 Boys VSL","SMITHFIELD SC FLARES U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"VA RUSH 03B AZUL U15 Boys VSL","AFC03B01 U15 Boys VSL","Rave #2","U15","Boys"
"AFC03B01 U15 Boys VSL","SMITHFIELD SC FLARES U15 Boys VSL","Cornland Park CPK1","U15","Boys"
"BAYSTARS FC TIDES U15 Boys VSL","VARUSH 03B CLASSIC SAMBA U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"BEACH FC 03B BLACK ZIDANE U15 Boys VSL","BEACH FC 03B BLACK - PELE U15 Boys VSL","HRSC #14","U15","Boys"
"PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","HRSC #15","U15","Boys"
"MONTICELLO UNITED FIRE-RED U15 Boys VSL","VIP UNITED FC RED DEVILS U15 Boys VSL","MonU Park #1","U15","Boys"
"MONTICELLO UNITED FIRE BLACK U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","MonU Park #2","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","VA RUSH 03B NERO U15 Boys VSL","Hornsby Middle School #3","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Boys VSL","BEACH FC 03B BLACK ZIDANE U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","MONTICELLO UNITED FIRE-RED U15 Boys VSL","Norfolk Collegiate Turf #1","U15","Boys"
"VIP UNITED FC RED DEVILS U15 Boys VSL","BAYSTARS FC BARRACUDAS U15 Boys VSL","Buckroe B","U15","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","AFC03B01 U15 Boys VSL","SOUTH LAWSON #1","U15","Boys"
"VA RUSH 03B AZUL U15 Boys VSL","BAYSTARS FC TIDES U15 Boys VSL","HRSC #19","U15","Boys"
"SMITHFIELD SC FLARES U15 Boys VSL","VARUSH 03B CLASSIC SAMBA U15 Boys VSL","Carrollton Nike Park #3","U15","Boys"
"PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","Unassigned","U16","Boys"
"SMITHFIELD SC BLAZERS U16 Boys VSL","RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","Unassigned","U16","Boys"
"RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","United Training Center #2","U16","Boys"
"FC RICHMOND METRO 02 BOYS U16 Boys VSL","RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","Huguenot Park #1","U16","Boys"
"PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","John Tyler Soccer Complex JT1","U16","Boys"
"SMITHFIELD SC BLAZERS U16 Boys VSL","RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","Carrollton Nike Park #3","U16","Boys"
"VA RUSH 02B NERO U16 Boys VSL","BEACHFC 02B BLACK U16 Boys VSL","Sportplex Stadium Field Turf","U16","Boys"
"DYNAMO SC 02B ELITE U16 Boys VSL","MONTICELLO UNITED FIRE-RED U16 Boys VSL","Taylor Park #1","U16","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","Warhill Sports Complex #7","U16","Boys"
"CUSC 2002 BLACK U16 Boys VSL","AFC02B01 U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"BEACH FC 02B WHITE U16 Boys VSL","YORKTOWN FC PATRIOTS U16 Boys VSL","HRSC #17","U16","Boys"
"OLD DOMINION SC THE FORCE U16 Boys VSL","RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","PAAC #5","U16","Boys"
"VIP UNITED FC PUMAS U16 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","Buckroe B","U16","Boys"
"BEACH FC LIGHTNING U16 Boys VSL","CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","HRSC #19","U16","Boys"
"RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","FC RICHMOND METRO 02 BOYS U16 Boys VSL","Ukrop Park #4","U16","Boys"
"AFC02B01 U16 Boys VSL","YORKTOWN FC PATRIOTS U16 Boys VSL","Cornland Park CPK1","U16","Boys"
"OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","SMITHFIELD SC BLAZERS U16 Boys VSL","First Flight Middle School #1","U16","Boys"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","VA RUSH 02B NERO U16 Boys VSL","West Creek #10","U16","Boys"
"BEACHFC 02B BLACK U16 Boys VSL","PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","HRSC #17","U16","Boys"
"FC RICHMOND METRO 02 BOYS U16 Boys VSL","DYNAMO SC 02B ELITE U16 Boys VSL","Huguenot Park #1","U16","Boys"
"RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","Ukrop Park #3","U16","Boys"
"MONTICELLO UNITED FIRE-RED U16 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","MonU Park #2","U16","Boys"
"CHESAPEAKE CSC - PLATINUM U16 Boys VSL","BEACH FC 02B WHITE U16 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U16","Boys"
"BEACH FC LIGHTNING U16 Boys VSL","OLD DOMINION SC THE FORCE U16 Boys VSL","HRSC #17","U16","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","Warhill-TURF #1","U16","Boys"
"RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","VIP UNITED FC PUMAS U16 Boys VSL","Poor Farm Park A","U16","Boys"
"MONTICELLO UNITED FIRE-RED U16 Boys VSL","RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","MonU Park #1","U16","Boys"
"AFC02B01 U16 Boys VSL","CHESAPEAKE CSC - PLATINUM U16 Boys VSL","Cornland Park CPK2","U16","Boys"
"PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","VA RUSH 02B NERO U16 Boys VSL","John Tyler Soccer Complex JT1","U16","Boys"
"RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","United Training Center #3","U16","Boys"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","SMITHFIELD SC BLAZERS U16 Boys VSL","Capital Park #1","U16","Boys"
"DYNAMO SC 02B ELITE U16 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","Taylor Park #1","U16","Boys"
"OLD DOMINION SC THE FORCE U16 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","PAAC #6","U16","Boys"
"RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","DYNAMO SC 02B ELITE U16 Boys VSL","Ukrop Park #4","U16","Boys"
"RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","MONTICELLO UNITED FIRE-RED U16 Boys VSL","Ukrop Park #3","U16","Boys"
"YORKTOWN FC PATRIOTS U16 Boys VSL","CHESAPEAKE CSC - PLATINUM U16 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U16","Boys"
"RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","Poor Farm Park A","U16","Boys"
"VA RUSH 02B NERO U16 Boys VSL","RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","HRSC #19","U16","Boys"
"PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","John Tyler Soccer Complex JT1","U16","Boys"
"OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","BEACHFC 02B BLACK U16 Boys VSL","First Flight Middle School #1","U16","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","FC RICHMOND METRO 02 BOYS U16 Boys VSL","Warhill-TURF #1","U16","Boys"
"AFC02B01 U16 Boys VSL","BEACH FC 02B WHITE U16 Boys VSL","Cornland Park CPK2","U16","Boys"
"YORKTOWN FC PATRIOTS U16 Boys VSL","CUSC 2002 BLACK U16 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U16","Boys"
"OLD DOMINION SC THE FORCE U16 Boys VSL","VIP UNITED FC PUMAS U16 Boys VSL","PAAC #6","U16","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","BEACH FC LIGHTNING U16 Boys VSL","Warhill Sports Complex #7","U16","Boys"
"RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","Ukrop Park #6","U16","Boys"
"FC RICHMOND METRO 02 BOYS U16 Boys VSL","MONTICELLO UNITED FIRE-RED U16 Boys VSL","Huguenot Park #1","U16","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","Warhill Sports Complex #8","U16","Boys"
"SMITHFIELD SC BLAZERS U16 Boys VSL","VA RUSH 02B NERO U16 Boys VSL","Carrollton Nike Park #3","U16","Boys"
"BEACHFC 02B BLACK U16 Boys VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","HRSC #13","U16","Boys"
"DYNAMO SC 02B ELITE U16 Boys VSL","RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","Taylor Park #1","U16","Boys"
"CUSC 2002 BLACK U16 Boys VSL","BEACH FC 02B WHITE U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"CHESAPEAKE CSC - PLATINUM U16 Boys VSL","YORKTOWN FC PATRIOTS U16 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U16","Boys"
"CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","OLD DOMINION SC THE FORCE U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","BEACHFC 02B BLACK U16 Boys VSL","United Training Center #2","U16","Boys"
"RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","FC RICHMOND METRO 02 BOYS U16 Boys VSL","Ukrop Park Turf #2","U16","Boys"
"MONTICELLO UNITED FIRE-RED U16 Boys VSL","DYNAMO SC 02B ELITE U16 Boys VSL","MonU Park #1","U16","Boys"
"RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","Ukrop Park Turf #2","U16","Boys"
"BEACH FC 02B WHITE U16 Boys VSL","CUSC 2002 BLACK U16 Boys VSL","HRSC #9","U16","Boys"
"RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","OLD DOMINION SC THE FORCE U16 Boys VSL","Poor Farm Park A","U16","Boys"
"VIP UNITED FC PUMAS U16 Boys VSL","BEACH FC LIGHTNING U16 Boys VSL","Buckroe A","U16","Boys"
"OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","First Flight Middle School #1","U16","Boys"
"SMITHFIELD SC BLAZERS U16 Boys VSL","PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","Carrollton Nike Park #3","U16","Boys"
"YORKTOWN FC PATRIOTS U16 Boys VSL","AFC02B01 U16 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U16","Boys"
"BEACH FC 02B WHITE U16 Boys VSL","CHESAPEAKE CSC - PLATINUM U16 Boys VSL","HRSC #16","U16","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","VIP UNITED FC PUMAS U16 Boys VSL","Warhill Sports Complex #7","U16","Boys"
"CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","BEACH FC LIGHTNING U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","Watkins Ele #1","U16","Boys"
"RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","Ukrop Park Turf #2","U16","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","DYNAMO SC 02B ELITE U16 Boys VSL","Warhill Sports Complex #8","U16","Boys"
"VIP UNITED FC PUMAS U16 Boys VSL","RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","Buckroe B","U16","Boys"
"VA RUSH 02B NERO U16 Boys VSL","BEACHFC 02B BLACK U16 Boys VSL","HRSC Turf #6","U16","Boys"
