"GEOID","White.Percent","Minority.Percent","Black.Percent","American.Indian.Percent","Asian.Percent","Pacific.Islander.Percent","Hispanic.Percent","Poverty.Rate","Household.Income","HHI.Factor"
"51009010401",76.6140205042948,23.3859794957052,19.8115821557218,0.138542532557495,0.221668052091992,0,1.19146577999446,11.1,42727,"$25,000-49,999"
"51009010402",72.1494102228047,27.8505897771953,16.0222804718218,0.360419397116645,1.2778505897772,0.458715596330275,2.58846657929227,15.1,45484,"$25,000-49,999"
"51009010502",78.0246913580247,21.9753086419753,19.5061728395062,0,2.46913580246914,0,0,12.9,42554,"$25,000-49,999"
"51009010503",66.8614357262103,33.1385642737896,25.0834724540901,1.08514190317195,0.1669449081803,0,4.21535893155259,27.2,32213,"$25,000-49,999"
"51009010504",70.12912482066,29.87087517934,21.1477761836442,0.0286944045911047,1.00430416068867,0,0.54519368723099,18.1,38311,"$25,000-49,999"
"51009010600",70.209884901828,29.790115098172,26.1002031144211,0.4062288422478,0.2708192281652,0,0,36.5,41111,"$25,000-49,999"
"51011040100",76.2371686839283,23.7628313160717,21.1276237168684,0,0.183851692967673,0,1.25631990194576,20.1,47705,"$25,000-49,999"
"51011040200",75.2644609498087,24.7355390501913,21.426963763223,0,0,0,1.08035111411209,13.1,61223,"$50,000-74,999"
"51011040300",78.6372007366483,21.3627992633518,18.8305709023941,0.161141804788214,0,0,1.28913443830571,32.5,50307,"$50,000-74,999"
"51013100100",78.9862109147407,21.0137890852593,1.37890852592736,0,10.3709458147213,0,7.787919984463,0.9,168333,"$100,000+"
"51013100200",84.4741235392321,15.525876460768,0.242828957353164,0,5.08423129458188,0,7.08757019274548,0.3,205234,"$100,000+"
"51013100300",90.5248045940341,9.47519540596586,1.73871430850215,0,4.30690700271176,0,2.10559897910353,1.5,206140,"$100,000+"
"51013100400",79.8413091991074,20.1586908008926,2.72749814034218,0,3.14902058021324,0,12.7696503843293,1.3,205469,"$100,000+"
"51013100500",84.5707915273133,15.4292084726867,1.62764771460424,0.691192865105908,3.65663322185061,0,4.21404682274247,2.6,193315,"$100,000+"
"51013100600",77.235516372796,22.764483627204,4.59697732997481,0,4.47103274559194,0,10.5478589420655,2,122468,"$100,000+"
"51013100700",74.1172495353945,25.8827504646055,1.65568508193952,0,9.83274201723264,0,10.7788477783409,9.1,136571,"$100,000+"
"51013100800",42.6006191950464,57.3993808049536,31.3312693498452,0,6.13003095975232,0.309597523219814,14.922600619195,0,103542,"$100,000+"
"51013100900",76.6852726492057,23.3147273507943,4.50837269214255,0,6.84843280377845,0.12881064834693,11.1850579647918,2.3,135651,"$100,000+"
"51013101000",83.5530257639305,16.4469742360695,2.27681246255243,0,3.71479928100659,0,6.98022768124626,2.1,157321,"$100,000+"
"51013101100",87.1320437342305,12.8679562657696,1.07653490328007,0.0336417157275021,6.4255677039529,0,2.4726661059714,2.3,181629,"$100,000+"
"51013101200",69.5103857566766,30.4896142433234,1.85459940652819,0,7.07220573689416,0.19782393669634,18.3481701285856,11.5,146750,"$100,000+"
"51013101300",75.5096181452771,24.4903818547229,0.933103646281941,0,7.09158771174275,0,9.93396497272466,1.1,182308,"$100,000+"
"51013101401",74.9822316986496,25.0177683013504,10.3766879886283,0,7.24946695095949,0,4.61975835110163,0,113816,"$100,000+"
"51013101402",68.3510638297872,31.6489361702128,5.15292553191489,1.29654255319149,15.3590425531915,0,6.48271276595745,6.4,125119,"$100,000+"
"51013101403",76.0202239075478,23.9797760924522,4.42397977609245,0,10.2022390754785,0,7.09642470205851,0,103671,"$100,000+"
"51013101404",67.0152855993564,32.9847144006436,4.04263877715205,0,18.2622687047466,0,7.72325020112631,0,123295,"$100,000+"
"51013101500",73.9099859353024,26.0900140646976,3.44585091420534,0,8.0028129395218,0,10.8438818565401,3.6,112727,"$100,000+"
"51013101601",75.8545454545455,24.1454545454545,0.945454545454546,0.727272727272727,8.07272727272727,0,12.5818181818182,19.8,120625,"$100,000+"
"51013101602",66.3636363636364,33.6363636363636,7.93939393939394,0,8,0,15.8787878787879,25.8,90927,"$75,000-99,999"
"51013101603",69.2168049792531,30.7831950207469,9.31016597510373,0,13.1742738589212,0,6.50933609958506,0,108859,"$100,000+"
"51013101701",58.2360570687419,41.7639429312581,8.61219195849546,0,14.2931258106355,0,14.9416342412451,23.2,106375,"$100,000+"
"51013101702",55.8630889499261,44.1369110500739,2.76780054933446,0,26.2412845975069,0,13.3741812803719,0,95373,"$75,000-99,999"
"51013101703",75.0487329434698,24.9512670565302,7.45614035087719,0,8.91812865497076,0.389863547758285,6.96881091617934,0,100833,"$100,000+"
"51013101801",75.1994893073731,24.8005106926269,1.1809766996489,0.670284072773699,12.8311522502394,0,5.90488349824449,0,147846,"$100,000+"
"51013101802",62.8713574982232,37.1286425017768,2.43070362473348,0,11.0732054015636,0,20.4122245913291,21.5,122559,"$100,000+"
"51013101803",70.9677419354839,29.0322580645161,3.84250474383302,0,6.35673624288425,0,14.5161290322581,3.8,83097,"$75,000-99,999"
"51013101900",85.1104707012488,14.8895292987512,1.69708613512648,0,2.30547550432277,0,6.59622158181236,0,172500,"$100,000+"
"51013102001",44.682296975875,55.317703024125,4.99490316004078,0,7.47536527353041,0,38.0224260958206,36,84632,"$75,000-99,999"
"51013102002",48.3781918564527,51.6218081435473,10.6970324361629,0,24.775707384403,1.86335403726708,12.6984126984127,5,71167,"$50,000-74,999"
"51013102003",44.4146798821323,55.5853201178677,15.4299491025984,0,6.48272167157782,0,31.2081435842486,5.9,33098,"$25,000-49,999"
"51013102100",60.9362054681027,39.0637945318973,6.13090306545153,0.828500414250207,14.0016570008285,0,10.6462303231152,3,120804,"$100,000+"
"51013102200",12.163146394756,87.836853605244,25.9164845836368,1.11677591648458,8.2058752124302,0,47.9121145909201,13.7,39375,"$25,000-49,999"
"51013102301",78.4739454094293,21.5260545905707,7.44416873449131,0,5.14888337468983,0,8.12655086848635,0,136458,"$100,000+"
"51013102302",53.3699808795411,46.6300191204589,2.36615678776291,0,5.37762906309751,0,36.472275334608,23.3,93674,"$75,000-99,999"
"51013102400",67.3767498478393,32.6232501521607,12.7206329884358,0,4.47352404138771,0.882531953743153,11.5337796713329,0,91417,"$75,000-99,999"
"51013102500",58.7922521838207,41.2077478161793,16.7109760729206,0.98746676794531,12.1154576528675,0,9.34295480440562,20.8,97966,"$75,000-99,999"
"51013102600",45.9212778094695,54.0787221905305,11.2093553907587,0,11.3234455219624,0.199657729606389,30.4905875641757,2.4,84226,"$75,000-99,999"
"51013102701",18.9142290530491,81.0857709469509,25.1115518096182,2.94992563212692,15.319781854239,0.272682201289043,36.5889935547843,26.4,50478,"$50,000-74,999"
"51013102702",45.1923076923077,54.8076923076923,7.18864468864469,0,11.6300366300366,0,35.5769230769231,0,117159,"$100,000+"
"51013102801",35.3799019607843,64.6200980392157,13.4558823529412,0,14.1053921568627,0,35.1470588235294,21.7,72439,"$50,000-74,999"
"51013102802",74.6290801186944,25.3709198813056,2.9673590504451,0,3.486646884273,0,15.5044510385757,0,127750,"$100,000+"
"51013102901",75.565280816922,24.434719183078,5.10576221735959,0.61998541210795,7.58570386579139,0,8.8256746900073,4.3,110179,"$100,000+"
"51013102902",68.4595423448927,31.5404576551073,4.90681764567115,0,2.85444680349139,0.589761736258552,18.0938900684124,0,99583,"$75,000-99,999"
"51013103000",86.1718509393286,13.8281490606714,4.98922081921774,0,1.9402525408069,0,4.68124422543887,0,139803,"$100,000+"
"51013103100",23.266345881687,76.7336541183131,32.9181998301727,0,5.60430229266912,0.141522785168412,35.2816303424851,35.8,96563,"$75,000-99,999"
"51013103200",42.0406074048797,57.9593925951203,12.642893704146,3.29295342091793,21.9928339873742,0.0853096741170449,16.3623954956492,6.5,92715,"$75,000-99,999"
"51013103300",41.2343470483005,58.7656529516995,34.6153846153846,0.402504472271914,9.79427549194991,0,9.16815742397138,40.3,68207,"$50,000-74,999"
"51013103401",67.384916748286,32.615083251714,14.103819784525,0.587659157688541,7.05190989226249,3.52595494613124,6.36630754162586,0,26442,"$25,000-49,999"
"51013103402",64.7160365958916,35.2839634041084,7.07750733644053,0.293457621267046,18.4533057137925,0.172622130157086,5.07509062661833,8.9,112851,"$100,000+"
"51013103501",61.189358372457,38.810641627543,4.7887323943662,0,23.7245696400626,0,9.60876369327074,16.4,82004,"$75,000-99,999"
"51013103502",53.630034808553,46.369965191447,15.987071108901,0.397812033814023,16.3351566384883,0,11.0641471904525,10.3,108485,"$100,000+"
"51013103503",60.7347876004592,39.2652123995408,13.1458094144661,0,16.7623421354765,0,5.33869115958668,0,96957,"$75,000-99,999"
"51013103601",80.7179866765359,19.2820133234641,0.814211695040711,0,8.73427091043671,0,4.95928941524796,4.3,171250,"$100,000+"
"51013103602",51.7241379310345,48.2758620689655,3.2878909382518,0,35.9262229350441,0,5.13231756214916,51.1,75197,"$75,000-99,999"
"51013103700",75.8726505561949,24.1273494438051,2.80015343306483,0,3.52896049098581,0,16.4556962025316,1.4,195658,"$100,000+"
"51013103800",52.8094381123775,47.1905618876225,23.375324935013,0,4.91901619676065,0,17.9364127174565,12.6,82215,"$75,000-99,999"
"51013980100",100,0,0,0,0,0,0,,,
"51013980200",100,0,0,0,0,0,0,,,
"51015070100",71.8225948808473,28.1774051191527,22.2859664607237,0.176522506619594,0.419240953221536,0,3.97175639894086,29.1,36747,"$25,000-49,999"
