"Home","Away","Field","Age.Group","Gender"
"MARLTON GPS NJ PREMIER 07B U11 Boys EDP","GPS NJ SOUTH 07 BOYS U11 Boys EDP","Memorial Sports Complex M02b","U11","Boys"
"PRINCETON FC INTER ORANGE U11 Boys EDP","BORDENTOWN FC FUEL U11 Boys EDP","Princeton FC Smoyer Park SF","U11","Boys"
"WEST MORRIS SC PREMIER 07B U11 Boys EDP","GLEN ROCK SHOOTING STARS 07 BOYS RED U11 Boys EDP","Ralston Lower #1","U11","Boys"
"SFL GALAXY U11 Boys EDP","WEST NEW YORK WNY TIGERS U11 U11 Boys EDP","The Pingry School LOWER","U11","Boys"
"JERSEY KNIGHTS SC FALCONS U11 Boys EDP","PDA HIBERNIAN GIGGS 07 U11 Boys EDP","Jersey Knights Complex #1","U11","Boys"
"VALENCIA CF ACADEMY NY 2007 BLACK U11 Boys EDP","LONG ISLAND PREMIER FC BOYS '07 U11 Boys EDP","LIU: CW Post Campus #1","U11","Boys"
"HOLMDEL FC NJX ATLETICO U11 Boys EDP","JACKSON WARRIORS U11 Boys EDP","Cross Farm #7","U11","Boys"
"FC EUROPA 07' ELITE U11 Boys EDP","LEHIGH VALLEY UNITED LVU 2007 BOYS BLACK U11 Boys EDP","CEDAR HOLLOW","U11","Boys"
"BALTIMORE CELTIC SC LLC 2007B U11 Boys EDP","SAC PREMIER BLUE SPURS 2007 U11 Boys EDP","McDonogh School #13","U11","Boys"
"A.S. JUNIOR ELITE - 2007 BOYS U11 Boys EDP","WORLD CLASS FC '07 NJ RED U11 Boys EDP","Superdome Sports Indoor","U11","Boys"
"KINGS PARK X-TREME U11 Boys EDP","FUTURE SA 06/07 U11 Boys EDP","Tiffany Fields #1","U11","Boys"
"PDA SHORE 2007 DEBRUYNE U11 Boys EDP","PDA AGUERO U11 Boys EDP","Ocean County College Grass SS","U11","Boys"
"PHILADELPHIA UKRAINIAN NATIONALS '07 BLACK SHAKHTAR U11 Boys EDP","SJEB 2007 NEWCASTLE U11 Boys EDP","Ukrainian Nationals Sports Complex #2","U11","Boys"
"LTSC 2007 (GREEN) U11 Boys EDP","HPSC LITTLE TIGERS 07 WHITE U11 Boys EDP","Valley Fields North","U11","Boys"
"NEW YORK SURF B07 WESTCHESTER U11 Boys EDP","WORLD CLASS FC '07 NJ WHITE U11 Boys EDP","SUNY Purchase","U11","Boys"
"SDFC 2007B BLACK U11 Boys EDP","CEDAR STARS ACADEMY STATEN ISLAND 2007 ROONEY U11 Boys EDP","Newark Academy Grass","U11","Boys"
"HARLEYSVILLE FC RANGERS '07 U11 Boys EDP","SJEB 2007 JUVENTUS U11 Boys EDP","Alderfer A2","U11","Boys"
"PACHUCA FC USA DRAGONS 07 U11 Boys EDP","SAC UNITED BLUE 07 U11 Boys EDP","South Gunner's Branch Local Park #1","U11","Boys"
"JOUONS FOOTBALL FC 07 U11 Boys EDP","NLS AJAX 07 U11 Boys EDP","Maryland SoccerPlex 12A","U11","Boys"
"CENTERCOURT FC 07B GREEN U11 Boys EDP","ELECTRIC CITY SHOCK JUNIORS FC ECSJSC 07 U11 Boys EDP","CFC Field 1","U11","Boys"
"PASSAIC YOUTH SOCCER TIGERS BLUE U11 Boys EDP","PISCATAWAY SC ARSENAL U11 Boys EDP","Dundee Island Park","U11","Boys"
"EPIC SPORTING STARS 2007 BLUE U11 Boys EDP","MATCH FIT MONTCLAIR UNITED 2007 BOYS U11 Boys EDP","Fairleigh Dickinson University - Florham Campus Grass","U11","Boys"
"BALTIMORE UNION RED 2008 U11 Boys EDP","PREMIER SC WHITE 07 U11 Boys EDP","Cowenton Park Field 01","U11","Boys"
"SHORE FC BLACK U11 Boys EDP","MATRIX MAESTROS U11 Boys EDP","Talbot County Community Center #1","U11","Boys"
"RIVER 2007 BOYS U11 Boys EDP","KIRKWOOD 07 WHITE U11 Boys EDP","River Soccer Club #2","U11","Boys"
"JERSEY KNIGHTS SC FALCONS U11 Boys EDP","WESTFIELD SA COLO COLO U11 Boys EDP","Jersey Knights Complex #1","U11","Boys"
"JERSEY STARS CHELSEA JS U11 Boys EDP","CEDAR STARS ACADEMY BERGEN WEST U11 FUSION WHITE U11 Boys EDP","Gunnell Oval Complex","U11","Boys"
"ELITE PLAINFIELD UNITED U11 Boys EDP","CAPS GREATER FLEMINGTON CAPS 07 MONACO U11 Boys EDP","Cedarbrook Park","U11","Boys"
"CENTERCOURT FC 07B BLUE U11 Boys EDP","WEST MORRIS SC PREMIER 07B U11 Boys EDP","CFC Field 1","U11","Boys"
"HOBOKEN CITY FUTBOL 2007B U11 Boys EDP","PASCACK FC PFC CANO U11 Boys EDP","1600 Park","U11","Boys"
"NJ WILDCATS LIONS U11 Boys EDP","MANALAPAN SC GPS 07B U11 Boys EDP","Manahassett Creek Park #1","U11","Boys"
"BLACK ROCK FC 2007 BOYS U11 Boys EDP","ALLEYCATS ACADEMY RED 2007B U11 Boys EDP","Berkshire Community College #2","U11","Boys"
"MARLTON GPS NJ PREMIER 07B U11 Boys EDP","BORDENTOWN FC FUEL U11 Boys EDP","Memorial Sports Complex M03","U11","Boys"
"ARSENAL SOCCER SCHOOLS ACADEMY 2007 BERGKAMP U11 Boys EDP","CEDAR STARS ACADEMY BERGEN 2007 GREEN U11 Boys EDP","Arsenal Soccer Schools Academy Mt Olive Training Center","U11","Boys"
"FREEDOM STORM U11 Boys EDP","SAC PREMIER BLUE SPURS 2007 U11 Boys EDP","Oklahoma Road MS Middle Field","U11","Boys"
"PDA AGUERO U11 Boys EDP","MARLBORO SA 2007 GUNNERS BLUE U11 Boys EDP","Unassigned","U11","Boys"
"WSC ELITE BARCELONA U11 Boys EDP","CEDAR STARS ACADEMY NEWARK 2007 GREEN U11 Boys EDP","WSC-SS #04","U11","Boys"
"CENTRAL CARROLL STRIKERS U11 Boys EDP","SAC PREMIER WHITE 07 U11 Boys EDP","Sandymount Elementary School #1","U11","Boys"
"PRINCETON SA PREMIER ELITE 07 WHITE U11 Boys EDP","MATCH FIT ACADEMY FC PRE ECNL 07 BLACK U11 Boys EDP","Greenway Meadows Park SS Â","U11","Boys"
"TOTAL FUTBOL WHITE U11 Boys EDP","SAC UNITED BLUE 07 U11 Boys EDP","Washington Bible College #1","U11","Boys"
"FC SPORTIKA ACADEMY 2007B WHITE U11 Boys EDP","EPIC SPORTING STARS 2007 BLUE U11 Boys EDP","Sportika Sports","U11","Boys"
"SFL GALAXY U11 Boys EDP","EAST BRUNSWICK SC STA LIVERPOOL U11 Boys EDP","West Orange Armory/Soccer Palace","U11","Boys"
"AMERICAS UNITED PARIS SAINT-GERMAIN U11 Boys EDP","WIZARDS SPORTS MADRID U11 Boys EDP","Unassigned","U11","Boys"
"FCUSA 2007 BOYS U11 Boys EDP","PASCACK FC PFC CANO U11 Boys EDP","The Willow School","U11","Boys"
"OCEAN UNITED SA 07 STORM RED U11 Boys EDP","GPS NJ SOUTH 07 BOYS U11 Boys EDP","Ocean Twp - Dow D2","U11","Boys"
"PRINCETON FC INTER ORANGE U11 Boys EDP","CEDAR STARS ACADEMY MONMOUTH B-2007 WHITE U11 Boys EDP","Princeton FC Smoyer Park SF","U11","Boys"
"MATCH FIT ACADEMY FC PRE ECNL 07 BLACK U11 Boys EDP","MATCH FIT MONTCLAIR UNITED 2007 BOYS U11 Boys EDP","Mercer County College Turf","U11","Boys"
"CENTERCOURT FC 07B GREEN U11 Boys EDP","SFL DONOVAN U11 Boys EDP","CFC Field 1","U11","Boys"
"PHILADELPHIA UKRAINIAN NATIONALS '07 BLACK SHAKHTAR U11 Boys EDP","ENCO 07 RED U11 Boys EDP","Ukrainian Nationals Sports Complex #6","U11","Boys"
"FC SPORTIKA CLUB U11 Boys EDP","JERSEY KNIGHTS SC FALCONS U11 Boys EDP","Taylor Mills School","U11","Boys"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Boys EDP","STA 2007 BOYS EDP U11 Boys EDP","Greenway Meadows Park SS Â","U11","Boys"
"VISTULA GARFIELD 2007 LEWANDOWSKI U11 Boys EDP","MANHATTAN KICKERS FC MKFC U11 Boys EDP","Belmont Oval Field #1","U11","Boys"
"ARSENAL SOCCER SCHOOLS ACADEMY 2007 BERGKAMP U11 Boys EDP","NEW YORK RED BULLS RDS NJ 07 U11 Boys EDP","Arsenal Soccer Schools Academy Mt Olive Training Center","U11","Boys"
"WATCHUNG HILLS NJ ELITE 2007 FEYENOORD U11 Boys EDP","IRONBOUND SC 07RED-RAIDERS U11 Boys EDP","Kantor Park","U11","Boys"
"FISHTOWN AC ROWDIES U11 Boys EDP","FC SPORTIKA ACADEMY 2007B U11 Boys EDP","Hetzel Field A","U11","Boys"
"BALTIMORE CELTIC SC LLC 2007B U11 Boys EDP","ALEXANDRIA SA 07B RED U11 Boys EDP","McDonogh School #13","U11","Boys"
"BALTIMORE UNION ELITE 07B U11 Boys EDP","PIPELINE SC 2007B BLACK U11 Boys EDP","Cowenton Park Field 01","U11","Boys"
"IRONBOUND SC 07BLUE-ALLIANCE U11 Boys EDP","CEDAR STARS ACADEMY BERGEN WEST U11 FUSION GREEN U11 Boys EDP","Riverbank Park #1","U11","Boys"
"PARSIPPANY SC 2007 BOYS BLUE U11 Boys EDP","WAYNE SC QUICK TOUCH 2007 U11 Boys EDP","Veterans Turf 1","U11","Boys"
"PHILADELPHIA UKRAINIAN NATIONALS '07 BLACK SHAKHTAR U11 Boys EDP","VEREINIGUNG ERZGEBIRGE GUNNERS 07 U11 Boys EDP","Ukrainian Nationals Sports Complex #2","U11","Boys"
"LTSC 2007 (GREEN) U11 Boys EDP","BRAUSA UNITED FUTEBOL 07 U11 Boys EDP","Valley Fields North","U11","Boys"
"NY STARS PREMIER GRAVITY U11 Boys EDP","PLAYERS EYE FC BOYS 2007 U11 Boys EDP","Unassigned","U11","Boys"
"MT OLIVE SC PREMIER 2007 BLACK U11 Boys EDP","BSM ELITE 07 BARCELONA U11 Boys EDP","Turkey Brook Park #4","U11","Boys"
"CEDAR STARS ACADEMY STATEN ISLAND 2007 ROONEY U11 Boys EDP","CEDAR STARS ACADEMY NEWARK 2008 GREEN U11 Boys EDP","Owl Hollow OH#2","U11","Boys"
"SJEB 2007 JUVENTUS U11 Boys EDP","MATCH FIT ACADEMY FC PRE ECNL 07 BLACK U11 Boys EDP","Tuckahoe (9v9) #7","U11","Boys"
"HARLEYSVILLE FC RANGERS '07 U11 Boys EDP","WARRINGTON 2007 HAWKS U11 Boys EDP","Alderfer A2","U11","Boys"
"PACHUCA FC USA DRAGONS 07 U11 Boys EDP","MARYLAND UNITED FC 2007 ACADEMY U11 Boys EDP","South Gunner's Branch Local Park #1","U11","Boys"
"BTSC GOALQUEST NAPOLI U11 Boys EDP","ENCO 07 RED U11 Boys EDP","White Oak Park #1","U11","Boys"
"BRIDGEWATER SA JUVENTUS U11 Boys EDP","CENTERCOURT FC 07B GREEN U11 Boys EDP","Crim #3","U11","Boys"
"PISCATAWAY SC ARSENAL U11 Boys EDP","MERAKI F.C. PRE ACADEMY 07/08 U11 Boys EDP","New Market #1","U11","Boys"
"HARFORD FC UNITED 2008 MINGLE U11 Boys EDP","PREMIER SC WHITE 07 U11 Boys EDP","Schucks Regional Park #1","U11","Boys"
"MATRIX MAESTROS U11 Boys EDP","RIVER 2007 BOYS U11 Boys EDP","MAYS (Mid-Atlantic Youth Sportsplex) #1","U11","Boys"
"HENLOPEN TIDE U11 Boys EDP","SHORE FC BLACK U11 Boys EDP","Sussex Academy #1","U11","Boys"
"MADISON AREA YMCA THUNDER U11 Boys EDP","NASA UNITED JUVENTUS U11 Boys EDP","Madison Area YMCA - Y Field #4","U11","Boys"
"NORTHERN VALLEY U10 - MCAULEY U11 Boys EDP","GLEN ROCK SHOOTING STARS 07 BOYS RED U11 Boys EDP","Stone Point Park","U11","Boys"
"ELIZABETH YSC PIRATES U11 Boys EDP","CAPS GREATER FLEMINGTON CAPS 07 MONACO U11 Boys EDP","O'Brien Field","U11","Boys"
"SUMMIT SC JUVENTUS U11 Boys EDP","PATERSON REC UNISAMBA U11 Boys EDP","Summit Glenside Field #01","U11","Boys"
"ELITE PLAINFIELD STRIKERS U11 Boys EDP","FC POCONO ELITE FUTURES U11 Boys EDP","Cedarbrook Park","U11","Boys"
"FC SPORTIKA CLUB U11 Boys EDP","NEXT LEVEL SA 07 BOYS MONJAS U11 Boys EDP","Sportika Sports","U11","Boys"
"WEST MORRIS SC PREMIER 07B U11 Boys EDP","WEST NEW YORK WNY TIGERS U11 U11 Boys EDP","Unassigned","U11","Boys"
"MANHATTAN KICKERS FC MKFC U11 Boys EDP","VALENCIA CF ACADEMY NY 2007 BLACK U11 Boys EDP","Pier 40 Rooftop RT","U11","Boys"
"WORLD CLASS FC '07 NJ RED U11 Boys EDP","FUTURE SA 06/07 U11 Boys EDP","Orangetown Soccer Field Complex #2","U11","Boys"
"PDA AGUERO U11 Boys EDP","WSC ELITE BARCELONA U11 Boys EDP","PDA 1A SS","U11","Boys"
"SJEB 2007 NEWCASTLE U11 Boys EDP","PA RUSH ACADEMY 07 U11 Boys EDP","Tuckahoe (9v9) #7","U11","Boys"
"HPSC LITTLE TIGERS 07 WHITE U11 Boys EDP","CENTRAL CARROLL STRIKERS U11 Boys EDP","Fox Chapel ES #1","U11","Boys"
"WORLD CLASS FC '07 NJTEANECK U11 Boys EDP","NEW YORK SURF B07 WESTCHESTER U11 Boys EDP","World Class FC/Waldwick SuperDome #1","U11","Boys"
"WARRINGTON 2007 HAWKS U11 Boys EDP","WASHINGTON UNITED ELITE '07 BOYS U11 Boys EDP","King II #1 Upper","U11","Boys"
"NLS AJAX 07 U11 Boys EDP","A3 UNITED 2007 U11 Boys EDP","Swann Park","U11","Boys"
"MORRIS ELITE 07B EDP U11 Boys EDP","MERAKI F.C. PRE ACADEMY 07/08 U11 Boys EDP","Lucy D Field","U11","Boys"
"MADISON AREA YMCA THUNDER U11 Boys EDP","EAST BRUNSWICK SC STA LIVERPOOL U11 Boys EDP","Madison Area YMCA - Y Field #4","U11","Boys"
"JERSEY KNIGHTS SC FALCONS U11 Boys EDP","NASA UNITED JUVENTUS U11 Boys EDP","Jersey Knights Complex #1","U11","Boys"
"FC BERNA LEGACY 07B U11 Boys EDP","PATERSON REC UNISAMBA U11 Boys EDP","Gill Saint Bernard's - Turf","U11","Boys"
"WIZARDS SPORTS MADRID U11 Boys EDP","PASCACK FC PFC CANO U11 Boys EDP","Hungarian American Citizens Club #1","U11","Boys"
"PRINCETON FC INTER BLACK U11 Boys EDP","GPS NJ SOUTH 07 BOYS U11 Boys EDP","Princeton FC Smoyer Park SF","U11","Boys"
"MARLTON GPS NJ PREMIER 07B U11 Boys EDP","PENINSULA SC VILLA EAGLES U11 Boys EDP","Memorial Sports Complex M02a","U11","Boys"
"NEXT LEVEL SA 07 BOYS MONJAS U11 Boys EDP","PRINCETON FC INTER ORANGE U11 Boys EDP","NLSA Fenton Lane Fields #2","U11","Boys"
"WESTFIELD SA COLO COLO U11 Boys EDP","BORDENTOWN FC FUEL U11 Boys EDP","Sid Fey","U11","Boys"
"NEW YORK RED BULLS RDS NYS 07 U11 Boys EDP","VISTULA GARFIELD 2007 LEWANDOWSKI U11 Boys EDP","New York Red Bulls Training Facility A","U11","Boys"
"WATCHUNG HILLS NJ ELITE 2007 FEYENOORD U11 Boys EDP","PDA ZANETTI U11 Boys EDP","Duderstadt Turf Field","U11","Boys"
"D.C. UNITED U11 U11 Boys EDP","ALEXANDRIA SA 07B RED U11 Boys EDP","RFK Turf Field #1","U11","Boys"
"SAC PREMIER BLUE SPURS 2007 U11 Boys EDP","BALTIMORE UNION ELITE 07B U11 Boys EDP","Covenant Park Field 8A","U11","Boys"
"FUTURE SA 06/07 U11 Boys EDP","VALENCIA CF ACADEMY NY 2007 WHITE U11 Boys EDP","Overpeck #2","U11","Boys"
"YMS BLACKOUT U11 Boys EDP","VEREINIGUNG ERZGEBIRGE GUNNERS 07 U11 Boys EDP","Macclesfield Park L","U11","Boys"
"SAC UNITED BLUE 07 U11 Boys EDP","CALVERT CSA RIPTIDE BLACK 07B U11 Boys EDP","Covenant Park Field 8B","U11","Boys"
"GO PREMIER SOCCER 07 BLUE U11 Boys EDP","TOTAL FUTBOL WHITE U11 Boys EDP","Md SoccerPlex #12B","U11","Boys"
"UPPER FREEHOLD/ALLENTOWN SA UFA UNITED U11 Boys EDP","CEDAR STARS ACADEMY NEWARK 2007 WHITE U11 Boys EDP","Mark Harbourt #3","U11","Boys"
"WESTFIELD SA COLO COLO U11 Boys EDP","ELITE PLAINFIELD CREW U11 Boys EDP","Unassigned","U11","Boys"
"COLONIA YOUTH COLONIA FC 7 U11 Boys EDP","ELITE PLAINFIELD UNITED U11 Boys EDP","Home Depot Fields","U11","Boys"
"FC POCONO ELITE FUTURES U11 Boys EDP","WIZARDS SPORTS MADRID U11 Boys EDP","Minisink Soccer Complex","U11","Boys"
"BORDENTOWN FC FUEL U11 Boys EDP","XAFC NJ GOLD U11 Boys EDP","Friendship Fields","U11","Boys"
"WEST NEW YORK WNY TIGERS U11 U11 Boys EDP","SubDiv A Team 4 U11 Boys EDP","Unassigned","U11","Boys"
"PASCO BARCA U11 Boys EDP","CENTERCOURT FC 07B BLUE U11 Boys EDP","WEST CALDWELL MEMORIAL FIELD 8 vs 8","U11","Boys"
"CEDAR STARS ACADEMY BERGEN 2007 GREEN U11 Boys EDP","WATCHUNG HILLS NJ ELITE 2007 FEYENOORD U11 Boys EDP","Overpeck #1","U11","Boys"
"BALTIMORE CELTIC SC LLC 2007B U11 Boys EDP","FREEDOM STORM U11 Boys EDP","4 Seasons Sports Complex #2","U11","Boys"
"PRINCETON FC LIVERPOOL U11 Boys EDP","FC COPA ACADEMY B07 BLACK U11 Boys EDP","Princeton FC Farmview Fields SF","U11","Boys"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Boys EDP","PARSIPPANY SC 2007 BOYS BLUE U11 Boys EDP","Greenway Meadows Park SS Â","U11","Boys"
"FC EUROPA 07' PREMIER U11 Boys EDP","YMS BLACKOUT U11 Boys EDP","The Proving Ground #3","U11","Boys"
"PA RUSH ACADEMY 07 U11 Boys EDP","PHILADELPHIA UKRAINIAN NATIONALS '07 BLACK SHAKHTAR U11 Boys EDP","Rush Soccer Complex #4","U11","Boys"
"PLAYERS EYE FC BOYS 2007 U11 Boys EDP","MT OLIVE SC PREMIER 2007 BLACK U11 Boys EDP","Yorktown Sports Complex #1","U11","Boys"
"STA 2007 BOYS EDP U11 Boys EDP","NJ STALLIONS ACADEMY 07 REAL U11 Boys EDP","Greystone Park #4","U11","Boys"
"MATCH FIT ACADEMY FC PRE ECNL 07 BLACK U11 Boys EDP","SJEB 2007 JUVENTUS U11 Boys EDP","Mercer County College Turf","U11","Boys"
"TOTAL FUTBOL WHITE U11 Boys EDP","NLS AJAX 07 U11 Boys EDP","Washington Bible College #1","U11","Boys"
"A3 UNITED 2007 U11 Boys EDP","SAC UNITED BLUE 07 U11 Boys EDP","Bell Branch Park D4","U11","Boys"
"CENTERCOURT FC 07B GREEN U11 Boys EDP","KEYSTONE ATHLETIC 2007 GRIFOS U11 Boys EDP","CFC Mount Olive Turf #1","U11","Boys"
"CEDAR STARS ACADEMY NEWARK 2007 WHITE U11 Boys EDP","PASSAIC YOUTH SOCCER TIGERS BLUE U11 Boys EDP","Capelli Sport Field at St. Benedict's Preparatory School Field (Lower) #1","U11","Boys"
"NASA UNITED JUVENTUS U11 Boys EDP","PASCO CC PRO U11 Boys EDP","NASA - George Washington Middle School","U11","Boys"
"SUMMIT SC JUVENTUS U11 Boys EDP","FC BERNA LEGACY 07B U11 Boys EDP","Summit Glenside Field #01","U11","Boys"
"AMERICAS UNITED PARIS SAINT-GERMAIN U11 Boys EDP","FCUSA 2007 BOYS U11 Boys EDP","Westminster School 26 #1","U11","Boys"
"WIZARDS SPORTS MADRID U11 Boys EDP","JERSEY CREW SC PYTHONS U11 Boys EDP","Community Park #1","U11","Boys"
"ELITE PLAINFIELD CREW U11 Boys EDP","MARLTON GPS NJ PREMIER 07B U11 Boys EDP","Cedarbrook Park","U11","Boys"
"BTSC GOALQUEST NAPOLI U11 Boys EDP","COLONIA YOUTH COLONIA FC 7 U11 Boys EDP","White Oak Park #1","U11","Boys"
"VISTULA GARFIELD 2007 LEWANDOWSKI U11 Boys EDP","SUSA EAST B07 U11 Boys EDP","Belmont Oval Field #1","U11","Boys"
"CEDAR STARS ACADEMY BERGEN 2007 GREEN U11 Boys EDP","NEW YORK RED BULLS RDS NJ 07 U11 Boys EDP","Capelli Sport Field at St. Benedict's Preparatory School Field (Lower) #1","U11","Boys"
"BALTIMORE UNION ELITE 07B U11 Boys EDP","BALTIMORE CELTIC SC LLC 2007B U11 Boys EDP","Nottingham Park #1","U11","Boys"
"BETHESDA SC PRE-ACADEMY I 07 U11 Boys EDP","D.C. UNITED U11 U11 Boys EDP","Muldoons Farm #7","U11","Boys"
"RONKONKOMA SC REVOLUTION U11 Boys EDP","KINGS PARK X-TREME U11 Boys EDP","Cherokee Street Elementary School #5","U11","Boys"
"CEDAR STARS ACADEMY NEWARK 2007 GREEN U11 Boys EDP","PDA SHORE 2007 DEBRUYNE U11 Boys EDP","Capelli Sport Field at St. Benedict's Preparatory School Field (Lower) #1","U11","Boys"
"VEREINIGUNG ERZGEBIRGE GUNNERS 07 U11 Boys EDP","CHERRY HILL FC DIABLOS U11 Boys EDP","Plateau Field #4","U11","Boys"
"SAC PREMIER WHITE 07 U11 Boys EDP","PREMIER SC NAVY 07B U11 Boys EDP","Covenant Park Field 5B","U11","Boys"
"WORLD CLASS FC '07 NJTEANECK U11 Boys EDP","NY STARS PREMIER GRAVITY U11 Boys EDP","World Class Turf #5","U11","Boys"
"WARRINGTON 2007 HAWKS U11 Boys EDP","HARLEYSVILLE FC RANGERS '07 U11 Boys EDP","King II #1 Upper","U11","Boys"
"GO PREMIER SOCCER 07 BLUE U11 Boys EDP","JOUONS FOOTBALL FC 07 U11 Boys EDP","Md SoccerPlex #12B","U11","Boys"
"UPPER FREEHOLD/ALLENTOWN SA UFA UNITED U11 Boys EDP","PASSAIC YOUTH SOCCER TIGERS BLUE U11 Boys EDP","Mark Harbourt #4","U11","Boys"
"MATCH FIT MONTCLAIR UNITED 2007 BOYS U11 Boys EDP","FC SPORTIKA ACADEMY 2007B WHITE U11 Boys EDP","Brookdale Meadow Large BML","U11","Boys"
"MATRIX MAESTROS U11 Boys EDP","HENLOPEN TIDE U11 Boys EDP","MAYS (Mid-Atlantic Youth Sportsplex) #1","U11","Boys"
"WESTFIELD SA COLO COLO U11 Boys EDP","EAST BRUNSWICK SC STA LIVERPOOL U11 Boys EDP","Unassigned","U11","Boys"
"CEDAR STARS ACADEMY BERGEN WEST U11 FUSION WHITE U11 Boys EDP","NORTHERN VALLEY U10 - MCAULEY U11 Boys EDP","North Small #1","U11","Boys"
"FCUSA 2007 BOYS U11 Boys EDP","FC COPA ACADEMY B07 RED U11 Boys EDP","The Willow School","U11","Boys"
"PASCACK FC PFC CANO U11 Boys EDP","ELITE PLAINFIELD STRIKERS U11 Boys EDP","Memorial Field Park Ridge","U11","Boys"
"AMERICAS UNITED PARIS SAINT-GERMAIN U11 Boys EDP","WEST MORRIS SC PREMIER 07B U11 Boys EDP","EZ School #26 Westminster #2","U11","Boys"
"BRIDGEWATER SA JUVENTUS U11 Boys EDP","CAPS GREATER FLEMINGTON CAPS 07 MONACO U11 Boys EDP","Crim #3","U11","Boys"
"SubDiv A Team 3 U11 Boys EDP","SAN JUAN BAUTISTA 2007B U11 Boys EDP","Unassigned","U11","Boys"
"YMS BLACKOUT U11 Boys EDP","CHERRY HILL FC DIABLOS U11 Boys EDP","Macclesfield Park L","U11","Boys"
"CEDAR STARS ACADEMY MONMOUTH B-2007 GREEN U11 Boys EDP","FC EUROPA 07' ELITE U11 Boys EDP","Capelli Sport Complex (Wayside Rd) #6 SS A","U11","Boys"
"PDA SHORE 2007 DEBRUYNE U11 Boys EDP","PRINCETON FC LIVERPOOL U11 Boys EDP","Ocean County College Grass SS","U11","Boys"
"PDA AGUERO U11 Boys EDP","PRINCETON SA PREMIER ELITE 07 ORANGE U11 Boys EDP","Unassigned","U11","Boys"
"PDA HIBERNIAN GIGGS 07 U11 Boys EDP","PA RUSH ACADEMY 07 U11 Boys EDP","PDA South Westampton Sports Complex #1","U11","Boys"
"TOTAL FUTBOL WHITE U11 Boys EDP","JOUONS FOOTBALL FC 07 U11 Boys EDP","Washington Bible College #1","U11","Boys"
"MATCH FIT MONTCLAIR UNITED 2007 BOYS U11 Boys EDP","MORRIS ELITE 07B EDP U11 Boys EDP","Brookdale Meadow Large BML","U11","Boys"
"SFL GALAXY U11 Boys EDP","NASA UNITED JUVENTUS U11 Boys EDP","The Pingry School LOWER","U11","Boys"
"FCUSA 2007 BOYS U11 Boys EDP","ELITE PLAINFIELD STRIKERS U11 Boys EDP","The Willow School","U11","Boys"
"PASCACK FC PFC CANO U11 Boys EDP","FC COPA ACADEMY B07 RED U11 Boys EDP","Memorial Field Park Ridge","U11","Boys"
"COLONIA YOUTH COLONIA FC 7 U11 Boys EDP","PATERSON REC UNISAMBA U11 Boys EDP","Home Depot Fields","U11","Boys"
"PHILADELPHIA UKRAINIAN NATIONALS '07 BLACK SHAKHTAR U11 Boys EDP","ELECTRIC CITY SHOCK JUNIORS FC ECSJSC 07 U11 Boys EDP","Ukrainian Nationals Sports Complex #6","U11","Boys"
"PDA ZANETTI U11 Boys EDP","NJ STALLIONS ACADEMY 07 REAL U11 Boys EDP","PDA","U11","Boys"
"JACKSON WARRIORS U11 Boys EDP","CEDAR STARS ACADEMY MONMOUTH B-2007 GREEN U11 Boys EDP","Justice Complex 1B","U11","Boys"
"FISHTOWN AC ROWDIES U11 Boys EDP","FC EUROPA 07' ELITE U11 Boys EDP","Hetzel Field A","U11","Boys"
"BALTIMORE UNION ELITE 07B U11 Boys EDP","BETHESDA SC PRE-ACADEMY I 07 U11 Boys EDP","Nottingham Park #1","U11","Boys"
"IRONBOUND SC 07BLUE-ALLIANCE U11 Boys EDP","VALENCIA CF ACADEMY NY 2007 WHITE U11 Boys EDP","Riverbank Park #1","U11","Boys"
"MARLBORO SA 2007 GUNNERS BLUE U11 Boys EDP","CEDAR STARS ACADEMY NEWARK 2007 GREEN U11 Boys EDP","Vanderburg #15","U11","Boys"
"VEREINIGUNG ERZGEBIRGE GUNNERS 07 U11 Boys EDP","SJEB 2007 NEWCASTLE U11 Boys EDP","Plateau Field #4","U11","Boys"
"BSM ELITE 07 BARCELONA U11 Boys EDP","NEW YORK SURF B07 WESTCHESTER U11 Boys EDP","Palisades Park Sports Complex","U11","Boys"
"ALEXANDRIA SA 08 RED U11 Boys EDP","A3 UNITED 2007 U11 Boys EDP","Ft. Ward Park Turf","U11","Boys"
"PIPELINE SC BLACK U11 Boys EDP","HARFORD FC UNITED 2008 MINGLE U11 Boys EDP","Baltimore PolyTech HS 9v9","U11","Boys"
"EAST BRUNSWICK SC STA LIVERPOOL U11 Boys EDP","BORDENTOWN FC FUEL U11 Boys EDP","Unassigned","U11","Boys"
"HOBOKEN CITY FUTBOL 2007B U11 Boys EDP","SUMMIT SC JUVENTUS U11 Boys EDP","1600 Park","U11","Boys"
"MONROE TOWNSHIP SC FC FORCE WHITE U11 Boys EDP","JERSEY KNIGHTS SC FALCONS U11 Boys EDP","Daniel P. Ryan Football Field #1","U11","Boys"
"WORLD CLASS FC '07 NJ RED U11 Boys EDP","NJ STALLIONS ACADEMY 07 REAL U11 Boys EDP","Superdome Sports Indoor","U11","Boys"
"PATERSON REC UNISAMBA U11 Boys EDP","SAN JUAN BAUTISTA 2007B U11 Boys EDP","Pennigton Park #1","U11","Boys"
