"Home","Away","Field"
"San Jose Earthquakes U-14 Girls USDA","California Thorns FC U-14 Girls USDA","Valley Christian Staduim Field"
"SC del Sol U-14 Girls USDA","Pateadores U-14 Girls USDA","Field #1"
"Weston FC U-14 Girls USDA","United Soccer Alliance U-14 Girls USDA","Tequesta Turf A"
"Weston FC U-16/17 Girls USDA","United Soccer Alliance U-16/17 Girls USDA","Tequesta Turf B"
"Burlingame Soccer Club U-14 Girls USDA","Placer United SC U-14 Girls USDA","Jefferson High School Stadium Field"
"Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Washington Spirit Academy - Virginia U-16/17 Girls USDA","Capelli Sport Complex - Field 5"
"NTH Tophat U-14 Girls USDA","Orlando Pride U-14 Girls USDA","Metro North Park 3"
"NTH Tophat U-16/17 Girls USDA","Orlando Pride U-16/17 Girls USDA","Metro North Park 1"
"San Diego Surf U-14 Girls USDA","Real So Cal U-14 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-16/17 Girls USDA","Real So Cal U-16/17 Girls USDA","Surf Cup Sports Park # 6"
"Legends FC U-15 Girls USDA","LA Galaxy San Diego U-15 Girls USDA","Silverlakes #8"
"San Jose Earthquakes U-15 Girls USDA","California Thorns FC U-15 Girls USDA","Valley Christian Staduim Field"
"SC del Sol U-15 Girls USDA","Pateadores U-15 Girls USDA","Field #1"
"Solar Soccer Club U-14 Girls USDA","Lonestar SC Academy U-14 Girls USDA","Texas Woman's University - Stadium Field"
"Weston FC U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","Tequesta Turf A"
"Weston FC U-18/19 Girls USDA","United Soccer Alliance U-18/19 Girls USDA","Tequesta Turf B"
"Burlingame Soccer Club U-15 Girls USDA","Placer United SC U-15 Girls USDA","Jefferson High School Stadium Field"
"Cedar Stars Academy - Monmouth U-18/19 Girls USDA","Washington Spirit Academy - Virginia U-18/19 Girls USDA","Capelli Sport Complex - Field 5"
"NTH Tophat U-15 Girls USDA","Orlando Pride U-15 Girls USDA","Metro North Park 3"
"NTH Tophat U-18/19 Girls USDA","Orlando Pride U-18/19 Girls USDA","Metro North Park 1"
"San Diego Surf U-15 Girls USDA","Real So Cal U-15 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-18/19 Girls USDA","Real So Cal U-18/19 Girls USDA","Surf Cup Sports Park # 6"
"Legends FC U-16/17 Girls USDA","LA Galaxy San Diego U-16/17 Girls USDA","Silverlakes #8"
"SC del Sol U-16/17 Girls USDA","Pateadores U-16/17 Girls USDA","Field #1"
"Solar Soccer Club U-15 Girls USDA","Lonestar SC Academy U-15 Girls USDA","Texas Woman's University - Stadium Field"
"San Jose Earthquakes U-16/17 Girls USDA","California Thorns FC U-16/17 Girls USDA","Valley Christian Staduim Field"
"Burlingame Soccer Club U-16/17 Girls USDA","Placer United SC U-16/17 Girls USDA","Jefferson High School Stadium Field"
"Legends FC U-18/19 Girls USDA","LA Galaxy San Diego U-18/19 Girls USDA","Silverlakes #8"
"SC del Sol U-18/19 Girls USDA","Pateadores U-18/19 Girls USDA","Field #1"
"Solar Soccer Club U-16/17 Girls USDA","Lonestar SC Academy U-16/17 Girls USDA","Texas Woman's University - Stadium Field"
"San Jose Earthquakes U-18/19 Girls USDA","California Thorns FC U-18/19 Girls USDA","Valley Christian Staduim Field"
"Burlingame Soccer Club U-18/19 Girls USDA","Placer United SC U-18/19 Girls USDA","Jefferson High School Stadium Field"
"Solar Soccer Club U-18/19 Girls USDA","Lonestar SC Academy U-18/19 Girls USDA","Texas Woman's University - Stadium Field"
"Michigan Hawks U-15 Girls USDA","Nationals U-15 Girls USDA","Schoolcraft Dome"
"Michigan Hawks U-18/19 Girls USDA","Nationals U-18/19 Girls USDA","Schoolcraft Dome"
"California Thorns FC U-14 Girls USDA","LA Galaxy San Diego U-14 Girls USDA","Santa Clara University - Stanton Field"
"Cedar Stars Academy - Monmouth U-14 Girls USDA","FC Virginia U-14 Girls USDA","Capelli Sport Complex - Field 4 FS"
"Lamorinda Soccer Club U-14 Girls USDA","Real So Cal U-14 Girls USDA","Merritt College"
"PSV Union Football Club U-14 Girls USDA","Pateadores U-14 Girls USDA","Jordan MS Field #3"
"San Jose Earthquakes U-14 Girls USDA","So Cal Blues Soccer Club U-14 Girls USDA","James Lick High School"
"SC del Sol U-14 Girls USDA","Los Angeles Premier Futbol Club U-14 Girls USDA","Field #1"
"Sky Blue - NYSC U-14 Girls USDA","Empire United U-14 Girls USDA","Manhattanville College Turf field "
"Weston FC U-14 Girls USDA","Concorde Fire U-14 Girls USDA","Tequesta Turf B"
"Crossfire Premier U-14 Girls USDA","La Roca Futbol Club U-14 Girls USDA","Marymoor Park - Field 3 (Turf)"
"NTH Tophat U-14 Girls USDA","United Soccer Alliance U-14 Girls USDA","Metro North Park 3"
"NTH Tophat U-16/17 Girls USDA","United Soccer Alliance U-16/17 Girls USDA","Metro North Park 1"
"Penn Fusion Soccer Academy U-14 Girls USDA","Sky Blue - PDA U-14 Girls USDA","Penn Fusion Turf Field"
"Real Colorado U-14 Girls USDA","Solar Soccer Club U-14 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-16/17 Girls USDA","Solar Soccer Club U-16/17 Girls USDA","Real Colorado Soccer Complex Grass"
"Shattuck - Saint Mary's U-15 Girls USDA","Eclipse Select Soccer Club U-15 Girls USDA","Dome"
"West Florida Flames U-14 Girls USDA","NC Courage U-14 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"West Florida Flames U-16/17 Girls USDA","NC Courage U-16/17 Girls USDA","Field 7 "
"Boston Breakers Academy U-14 Girls USDA","FC Fury NY U-14 Girls USDA","Field 2"
"Dallas Texans U-14 Girls USDA","Houston Dash U-14 Girls USDA","Nolan Catholic High School - Varsity Field"
"Sky Blue - NYSC U-15 Girls USDA","Empire United U-15 Girls USDA","Manhattanville College Turf field "
"Lamorinda Soccer Club U-15 Girls USDA","Real So Cal U-15 Girls USDA","Merritt College"
"Boca United Football Club U-14 Girls USDA","United Futbol Academy U-14 Girls USDA","Field 4"
"California Thorns FC U-15 Girls USDA","LA Galaxy San Diego U-15 Girls USDA","Santa Clara University - Stanton Field"
"FC Stars U-14 Girls USDA","Oakwood Soccer Club U-14 Girls USDA","Field 1"
"PSV Union Football Club U-15 Girls USDA","Pateadores U-15 Girls USDA","Jordan MS Field #3"
"San Jose Earthquakes U-15 Girls USDA","So Cal Blues Soccer Club U-15 Girls USDA","James Lick High School"
"SC del Sol U-15 Girls USDA","Los Angeles Premier Futbol Club U-15 Girls USDA","Field #1"
"Cedar Stars Academy - Monmouth U-15 Girls USDA","FC Virginia U-15 Girls USDA","Capelli Sport Complex - Field 4 FS"
"Weston FC U-15 Girls USDA","Concorde Fire U-15 Girls USDA","Tequesta Turf B"
"Crossfire Premier U-15 Girls USDA","La Roca Futbol Club U-15 Girls USDA","Marymoor Park - Field 3 (Turf)"
"Dallas Texans U-15 Girls USDA","Houston Dash U-15 Girls USDA","Nolan Catholic High School - Varsity Field"
"IMG Academy U-14 Girls USDA","Charlotte Soccer Academy U-14 Girls USDA","IMG Soccer Complex Field  #15"
"IMG Academy U-16/17 Girls USDA","Charlotte Soccer Academy U-16/17 Girls USDA","IMG Soccer Complex Field  #11"
"NTH Tophat U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","Metro North Park 3"
"NTH Tophat U-18/19 Girls USDA","United Soccer Alliance U-18/19 Girls USDA","Metro North Park 1"
"Penn Fusion Soccer Academy U-15 Girls USDA","Sky Blue - PDA U-15 Girls USDA","Penn Fusion Turf Field"
"Sky Blue - NYSC U-16/17 Girls USDA","Empire United U-16/17 Girls USDA","Manhattanville College Turf field "
"Virginia Development Academy U-14 Girls USDA","Washington Spirit Academy - Baltimore Armour U-14 Girls USDA","Howison #1 (Turf)"
"Boston Breakers Academy U-15 Girls USDA","FC Fury NY U-15 Girls USDA","Field 2"
"Lamorinda Soccer Club U-16/17 Girls USDA","Real So Cal U-16/17 Girls USDA","Merritt College"
"Real Colorado U-15 Girls USDA","Solar Soccer Club U-15 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-18/19 Girls USDA","Solar Soccer Club U-18/19 Girls USDA","Real Colorado Soccer Complex Grass"
"Shattuck - Saint Mary's U-16/17 Girls USDA","Eclipse Select Soccer Club U-16/17 Girls USDA","Dome"
"West Florida Flames U-15 Girls USDA","NC Courage U-15 Girls USDA","Field 7 "
"West Florida Flames U-18/19 Girls USDA","NC Courage U-18/19 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"FC Stars U-15 Girls USDA","Oakwood Soccer Club U-15 Girls USDA","Field 1"
"Boca United Football Club U-15 Girls USDA","United Futbol Academy U-15 Girls USDA","Field 4"
"Burlingame Soccer Club U-14 Girls USDA","Beach Futbol Club U-14 Girls USDA","The King’s Academy"
"California Thorns FC U-16/17 Girls USDA","LA Galaxy San Diego U-16/17 Girls USDA","Santa Clara University - Stanton Field"
"PSV Union Football Club U-16/17 Girls USDA","Pateadores U-16/17 Girls USDA","Jordan MS Field #3"
"Reign Academy U-14 Girls USDA","Portland Thorns FC U-14 Girls USDA","Preston Park Field #1"
"Reign Academy U-16/17 Girls USDA","Portland Thorns FC U-16/17 Girls USDA","Preston Park Field #2"
"SC del Sol U-16/17 Girls USDA","Los Angeles Premier Futbol Club U-16/17 Girls USDA","Field #1"
"San Jose Earthquakes U-16/17 Girls USDA","So Cal Blues Soccer Club U-16/17 Girls USDA","James Lick High School"
"Dallas Texans U-16/17 Girls USDA","Houston Dash U-16/17 Girls USDA","Nolan Catholic High School - Varsity Field"
"Cedar Stars Academy - Monmouth U-16/17 Girls USDA","FC Virginia U-16/17 Girls USDA","Capelli Sport Complex - Field 4 FS"
"FC Dallas U-14 Girls USDA","Lonestar SC Academy U-14 Girls USDA","Toyota Soccer Center - Field 5"
"FC Dallas U-16/17 Girls USDA","Lonestar SC Academy U-16/17 Girls USDA","Toyota Soccer Center - Field 6"
"Penn Fusion Soccer Academy U-16/17 Girls USDA","Sky Blue - PDA U-16/17 Girls USDA","Penn Fusion Turf Field"
"Sky Blue - NYSC U-18/19 Girls USDA","Empire United U-18/19 Girls USDA","Manhattanville College Turf field "
"Virginia Development Academy U-15 Girls USDA","Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Howison #1 (Turf)"
"Weston FC U-16/17 Girls USDA","Concorde Fire U-16/17 Girls USDA","Tequesta Turf B"
"Boston Breakers Academy U-16/17 Girls USDA","FC Fury NY U-16/17 Girls USDA","Field 2"
"Crossfire Premier U-16/17 Girls USDA","La Roca Futbol Club U-16/17 Girls USDA","Marymoor Park - Field 3 (Turf)"
"FC Stars U-16/17 Girls USDA","Oakwood Soccer Club U-16/17 Girls USDA","Field 1"
"IMG Academy U-15 Girls USDA","Charlotte Soccer Academy U-15 Girls USDA","IMG Soccer Complex Field  #15"
"IMG Academy U-18/19 Girls USDA","Charlotte Soccer Academy U-18/19 Girls USDA","IMG Soccer Complex Field  #11"
"Lamorinda Soccer Club U-18/19 Girls USDA","Real So Cal U-18/19 Girls USDA","Merritt College"
"Boca United Football Club U-16/17 Girls USDA","United Futbol Academy U-16/17 Girls USDA","Field 4"
"Burlingame Soccer Club U-15 Girls USDA","Beach Futbol Club U-15 Girls USDA","The King’s Academy"
"California Thorns FC U-18/19 Girls USDA","LA Galaxy San Diego U-18/19 Girls USDA","Santa Clara University - Stanton Field"
"PSV Union Football Club U-18/19 Girls USDA","Pateadores U-18/19 Girls USDA","Jordan MS Field #3"
"Reign Academy U-15 Girls USDA","Portland Thorns FC U-15 Girls USDA","Preston Park Field #1"
"Reign Academy U-18/19 Girls USDA","Portland Thorns FC U-18/19 Girls USDA","Preston Park Field #2"
"SC del Sol U-18/19 Girls USDA","Los Angeles Premier Futbol Club U-18/19 Girls USDA","Field #1"
"Shattuck - Saint Mary's U-18/19 Girls USDA","Eclipse Select Soccer Club U-18/19 Girls USDA","Dome"
"Dallas Texans U-18/19 Girls USDA","Houston Dash U-18/19 Girls USDA","Nolan Catholic High School - Varsity Field"
"San Jose Earthquakes U-18/19 Girls USDA","So Cal Blues Soccer Club U-18/19 Girls USDA","James Lick High School"
"FC Dallas U-15 Girls USDA","Lonestar SC Academy U-15 Girls USDA","Toyota Soccer Center - Field 6"
"FC Dallas U-18/19 Girls USDA","Lonestar SC Academy U-18/19 Girls USDA","Toyota Soccer Center - Field 5"
"Long Island SC U-16/17 Girls USDA","New York City FC U-16/17 Girls USDA","John J Burns Park "
"Virginia Development Academy U-16/17 Girls USDA","Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Howison #1 (Turf)"
"Penn Fusion Soccer Academy U-18/19 Girls USDA","Sky Blue - PDA U-18/19 Girls USDA","Penn Fusion Turf Field"
"Cedar Stars Academy - Monmouth U-18/19 Girls USDA","FC Virginia U-18/19 Girls USDA","Capelli Sport Complex - Field 4 FS"
"Weston FC U-18/19 Girls USDA","Concorde Fire U-18/19 Girls USDA","Tequesta Turf B"
"Boca United Football Club U-18/19 Girls USDA","United Futbol Academy U-18/19 Girls USDA","Field 4"
"Boston Breakers Academy U-18/19 Girls USDA","FC Fury NY U-18/19 Girls USDA","Field 2"
"Burlingame Soccer Club U-16/17 Girls USDA","Beach Futbol Club U-16/17 Girls USDA","The King’s Academy"
"Crossfire Premier U-18/19 Girls USDA","La Roca Futbol Club U-18/19 Girls USDA","Marymoor Park - Field 3 (Turf)"
"Long Island SC U-18/19 Girls USDA","New York City FC U-18/19 Girls USDA","John J Burns Park "
"Virginia Development Academy U-18/19 Girls USDA","Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","Howison #1 (Turf)"
"Michigan Hawks U-14 Girls USDA","Nationals U-14 Girls USDA","Schoolcraft Dome"
"Burlingame Soccer Club U-18/19 Girls USDA","Beach Futbol Club U-18/19 Girls USDA","The King’s Academy"
"Michigan Hawks U-16/17 Girls USDA","Nationals U-16/17 Girls USDA","Schoolcraft Dome"
"Placer United SC U-14 Girls USDA","Legends FC U-14 Girls USDA","Sierra College"
"Boca United Football Club U-14 Girls USDA","Concorde Fire U-14 Girls USDA","Field 1"
"Boca United Football Club U-15 Girls USDA","Concorde Fire U-15 Girls USDA","Field 2"
"Colorado Rush U-14 Girls USDA","Solar Soccer Club U-14 Girls USDA","Lakewood Memorial Field"
"FC United Soccer Club U-14 Girls USDA","Sockers FC U-14 Girls USDA","Canlan Sportsplex Indoor"
"IMG Academy U-14 Girls USDA","NC Courage U-14 Girls USDA","IMG Soccer Complex Field  #14"
"IMG Academy U-16/17 Girls USDA","NC Courage U-16/17 Girls USDA","IMG Soccer Complex Field #2"
"Lamorinda Soccer Club U-14 Girls USDA","Beach Futbol Club U-14 Girls USDA","Merritt College"
"San Jose Earthquakes U-14 Girls USDA","Pateadores U-14 Girls USDA","Independence High School - Varsity Field"
"Weston FC U-14 Girls USDA","United Futbol Academy U-14 Girls USDA","Field 1"
"Weston FC U-16/17 Girls USDA","United Futbol Academy U-16/17 Girls USDA","Field 4"
"Reign Academy U-14 Girls USDA","La Roca Futbol Club U-14 Girls USDA","Bellevue College"
"Burlingame Soccer Club U-14 Girls USDA","Real So Cal U-14 Girls USDA","Jefferson High School Stadium Field"
"Midwest United FC U-14 Girls USDA","Indiana Fire Academy U-14 Girls USDA","Pat Patterson Field"
"Oakwood Soccer Club U-14 Girls USDA","Empire United U-14 Girls USDA","Nationwide OSP #2 (back field)"
"Placer United SC U-15 Girls USDA","Legends FC U-15 Girls USDA","Sierra College"
"West Florida Flames U-14 Girls USDA","Charlotte Soccer Academy U-14 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"West Florida Flames U-16/17 Girls USDA","Charlotte Soccer Academy U-16/17 Girls USDA","Field 7 "
"PA Classics U-14 Girls USDA","Washington Spirit Academy - Virginia U-14 Girls USDA","Classics Turf"
"Lamorinda Soccer Club U-15 Girls USDA","Beach Futbol Club U-15 Girls USDA","Merritt College"
"Boca United Football Club U-16/17 Girls USDA","Concorde Fire U-16/17 Girls USDA","Field 1"
"Boca United Football Club U-18/19 Girls USDA","Concorde Fire U-18/19 Girls USDA","Field 2"
"Colorado Rush U-15 Girls USDA","Solar Soccer Club U-15 Girls USDA","Lakewood Memorial Field"
"FC United Soccer Club U-15 Girls USDA","Sockers FC U-15 Girls USDA","Canlan Sportsplex Indoor"
"San Jose Earthquakes U-15 Girls USDA","Pateadores U-15 Girls USDA","Independence High School - Varsity Field"
"IMG Academy U-15 Girls USDA","NC Courage U-15 Girls USDA","IMG Soccer Complex Field  #14"
"IMG Academy U-18/19 Girls USDA","NC Courage U-18/19 Girls USDA","IMG Soccer Complex Field #12"
"Reign Academy U-15 Girls USDA","La Roca Futbol Club U-15 Girls USDA","Bellevue College"
"Weston FC U-15 Girls USDA","United Futbol Academy U-15 Girls USDA","Field 1"
"Weston FC U-18/19 Girls USDA","United Futbol Academy U-18/19 Girls USDA","Field 4"
"Burlingame Soccer Club U-15 Girls USDA","Real So Cal U-15 Girls USDA","Jefferson High School Stadium Field"
"Midwest United FC U-15 Girls USDA","Indiana Fire Academy U-15 Girls USDA","Pat Patterson Field"
"Oakwood Soccer Club U-15 Girls USDA","Empire United U-15 Girls USDA","Nationwide OSP #2 (back field)"
"Placer United SC U-16/17 Girls USDA","Legends FC U-16/17 Girls USDA","Sierra College"
"Lamorinda Soccer Club U-16/17 Girls USDA","Beach Futbol Club U-16/17 Girls USDA","Merritt College"
"PA Classics U-15 Girls USDA","Washington Spirit Academy - Virginia U-15 Girls USDA","Classics Turf"
"West Florida Flames U-15 Girls USDA","Charlotte Soccer Academy U-15 Girls USDA","Field 7 "
"West Florida Flames U-18/19 Girls USDA","Charlotte Soccer Academy U-18/19 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"Colorado Rush U-16/17 Girls USDA","Solar Soccer Club U-16/17 Girls USDA","Lakewood Memorial Field"
"FC United Soccer Club U-16/17 Girls USDA","Sockers FC U-16/17 Girls USDA","Canlan Sportsplex Indoor"
"PA Classics U-16/17 Girls USDA","Washington Spirit Academy - Virginia U-16/17 Girls USDA","Field 1"
"San Jose Earthquakes U-16/17 Girls USDA","Pateadores U-16/17 Girls USDA","Independence High School - Varsity Field"
"Reign Academy U-16/17 Girls USDA","La Roca Futbol Club U-16/17 Girls USDA","Bellevue College"
"Midwest United FC U-16/17 Girls USDA","Indiana Fire Academy U-16/17 Girls USDA","Pat Patterson Field"
"Placer United SC U-18/19 Girls USDA","Legends FC U-18/19 Girls USDA","Sierra College"
"PSV Union Football Club U-14 Girls USDA","So Cal Blues Soccer Club U-14 Girls USDA","Mayfield South Field (turf)"
"PSV Union Football Club U-16/17 Girls USDA","So Cal Blues Soccer Club U-16/17 Girls USDA","Mayfield North Field (turf)"
"Burlingame Soccer Club U-16/17 Girls USDA","Real So Cal U-16/17 Girls USDA","Jefferson High School Stadium Field"
"Oakwood Soccer Club U-16/17 Girls USDA","Empire United U-16/17 Girls USDA","Nationwide OSP #2 (back field)"
"Lamorinda Soccer Club U-18/19 Girls USDA","Beach Futbol Club U-18/19 Girls USDA","Merritt College"
"Colorado Rush U-18/19 Girls USDA","Solar Soccer Club U-18/19 Girls USDA","Lakewood Memorial Field"
"FC United Soccer Club U-18/19 Girls USDA","Sockers FC U-18/19 Girls USDA","Canlan Sportsplex Indoor"
"PA Classics U-18/19 Girls USDA","Washington Spirit Academy - Virginia U-18/19 Girls USDA","Field 1"
"Reign Academy U-18/19 Girls USDA","La Roca Futbol Club U-18/19 Girls USDA","Bellevue College"
"San Jose Earthquakes U-18/19 Girls USDA","Pateadores U-18/19 Girls USDA","Independence High School - Varsity Field"
"Midwest United FC U-18/19 Girls USDA","Indiana Fire Academy U-18/19 Girls USDA","Pat Patterson Field"
"PSV Union Football Club U-15 Girls USDA","So Cal Blues Soccer Club U-15 Girls USDA","Mayfield South Field (turf)"
"PSV Union Football Club U-18/19 Girls USDA","So Cal Blues Soccer Club U-18/19 Girls USDA","Mayfield North Field (turf)"
"Burlingame Soccer Club U-18/19 Girls USDA","Real So Cal U-18/19 Girls USDA","Jefferson High School Stadium Field"
"Oakwood Soccer Club U-18/19 Girls USDA","Empire United U-18/19 Girls USDA","Nationwide OSP #2 (back field)"
"Orlando Pride U-18/19 Girls USDA","Weston FC U-18/19 Girls USDA","Field 8"
